game_card_id	game_name	game_description	game_gen	game_rarity	game_element	mapping_role	event_kind	mtg_name	mtg_type_line	mtg_mana_value	mtg_colors	mtg_rarity	mtg_set	mtg_released_at	mtg_scryfall_id	mtg_scryfall_uri	mtg_image_normal	mtg_oracle_text	override_reason
7403	Genmiaoling	It likes to hide in the shadows of woods, using its curly roots to imitate other plants for camouflage. When frightened, it will jump up suddenly and use its roots to jump short distances.	6	3	2	creature		Hystrodon	Creature — Beast	5.0	G	rare	ons	2002-10-07	1c964473-7c54-4c2d-a3eb-dba01c842103	https://scryfall.com/card/ons/266/hystrodon?utm_source=api	https://cards.scryfall.io/normal/front/1/c/1c964473-7c54-4c2d-a3eb-dba01c842103.jpg?1562901719	Trample\nWhenever this creature deals combat damage to a player, you may draw a card.\nMorph {1}{G}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)	
7404	Star Attack Beast	The meteor demon spirit among the celestial bodies, its tail drags a stream of stardust. The silence that can tear the night sky apart is the shadow that night watchers fear most.	6	3	10	creature		Johan	Legendary Creature — Human Wizard	6.0	GRW	rare	chr	1995-07-01	2f2f3b3e-63f3-4cab-aa95-030990157ed5	https://scryfall.com/card/chr/77/johan?utm_source=api	https://cards.scryfall.io/normal/front/2/f/2f2f3b3e-63f3-4cab-aa95-030990157ed5.jpg?1562904625	"At the beginning of combat on your turn, you may have Johan gain ""Johan can't attack"" until end of combat. If you do, attacking doesn't cause creatures you control to tap this combat if Johan is untapped."	
7405	Flame Shadow Demon	The flame ghost wrapped in red and blue flames has a strange figurine and has extremely strong defense-breaking and suppression capabilities.	6	3	0	creature		Boris Devilboon	Legendary Creature — Zombie Wizard	5.0	BR	rare	leg	1994-06-01	82ae30e8-2dcd-46b8-925b-cc24e11fb95d	https://scryfall.com/card/leg/223/boris-devilboon?utm_source=api	https://cards.scryfall.io/normal/front/8/2/82ae30e8-2dcd-46b8-925b-cc24e11fb95d.jpg?1562859676	{2}{B}{R}, {T}: Create a 1/1 black and red Demon creature token named Minor Demon.	
7406	Illusory Law Divine Envoy·Zhimiao	A musician in the ice and snow, his singing can control the movement of snowflakes.	6	3	12	creature	christmas	Herald of Serra	Creature — Angel	4.0	W	rare	usg	1998-10-12	22a2b882-d616-495e-99f6-196031235f93	https://scryfall.com/card/usg/17/herald-of-serra?utm_source=api	https://cards.scryfall.io/normal/front/2/2/22a2b882-d616-495e-99f6-196031235f93.jpg?1562902307	Flying, vigilance\nEcho {2}{W}{W} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)	
7407	Hot-Blooded Style·Fire Sun	The immovable pillar of the student union, the fist represents justice	6	3	0	creature		Skirk Fire Marshal	Creature — Goblin	5.0	R	rare	ons	2002-10-07	b71117d0-5cf7-4041-b568-00bd8a975dd8	https://scryfall.com/card/ons/229/skirk-fire-marshal?utm_source=api	https://cards.scryfall.io/normal/front/b/7/b71117d0-5cf7-4041-b568-00bd8a975dd8.jpg?1562938138	Protection from red\nTap five untapped Goblins you control: This creature deals 10 damage to each creature and each player.	
7408	Azlon	Two fists can defeat hundreds of hands	6	3	5	creature		Anurid Brushhopper	Creature — Frog Beast	3.0	GW	rare	jud	2002-05-27	b09204c7-3e3d-484a-a4f7-da1b818e3884	https://scryfall.com/card/jud/137/anurid-brushhopper?utm_source=api	https://cards.scryfall.io/normal/front/b/0/b09204c7-3e3d-484a-a4f7-da1b818e3884.jpg?1562631503	Discard two cards: Exile this creature. Return it to the battlefield under its owner's control at the beginning of the next end step.	
7409	Mommy Taming	A mysterious character who uses bandages to wrap around enemies	6	3	11	creature		Hanna, Ship's Navigator	Legendary Creature — Human Artificer	3.0	UW	rare	inv	2000-10-02	83a4e48d-6452-4245-bdad-63fe3263550e	https://scryfall.com/card/inv/249/hanna-ships-navigator?utm_source=api	https://cards.scryfall.io/normal/front/8/3/83a4e48d-6452-4245-bdad-63fe3263550e.jpg?1562921669	{1}{W}{U}, {T}: Return target artifact or enchantment card from your graveyard to your hand.	
7410	Blade Scale Shark	Dragons with excellent physical fitness and super adaptability	6	3	9	creature		Reckless Embermage	Creature — Human Wizard	4.0	R	rare	7ed	2001-04-11	b0f75ed4-b96c-444b-ac91-8aaa02f32f2d	https://scryfall.com/card/7ed/212/reckless-embermage?utm_source=api	https://cards.scryfall.io/normal/front/b/0/b0f75ed4-b96c-444b-ac91-8aaa02f32f2d.jpg?1562245843	{1}{R}: This creature deals 1 damage to any target and 1 damage to itself.	
7411	Dead Fin Whale	Its heavy body and thick skin make it the most solid creature in the ocean.	6	3	1	creature		Sliptide Serpent	Creature — Serpent	6.0	U	rare	nem	2000-02-14	f8647649-5669-46c4-8840-9ff967fabd99	https://scryfall.com/card/nem/43/sliptide-serpent?utm_source=api	https://cards.scryfall.io/normal/front/f/8/f8647649-5669-46c4-8840-9ff967fabd99.jpg?1562632850	{3}{U}: Return this creature to its owner's hand.	
7412	Pointed Crest Worm	Wherever a hole can be dug, the terrain will be used to launch unexpected attacks.	6	3	4	creature		Lady Zhurong, Warrior Queen	Legendary Creature — Human Soldier Warrior	5.0	G	rare	ptk	1999-05-01	009661e7-c704-43a1-82e3-7da0b609844e	https://scryfall.com/card/ptk/139/lady-zhurong-warrior-queen?utm_source=api	https://cards.scryfall.io/normal/front/0/0/009661e7-c704-43a1-82e3-7da0b609844e.jpg?1562255446	Horsemanship (This creature can't be blocked except by creatures with horsemanship.)	
7413	Shimmering Lion	A super creature that can control gravity and use gravity and repulsion to attack	6	3	10	creature		Vodalian War Machine	Creature — Wall	3.0	U	rare	fem	1994-11-01	cd962ff0-4aa6-453e-931e-bd36fc034273	https://scryfall.com/card/fem/32/vodalian-war-machine?utm_source=api	https://cards.scryfall.io/normal/front/c/d/cd962ff0-4aa6-453e-931e-bd36fc034273.jpg?1562933491	Defender (This creature can't attack.)\nTap an untapped Merfolk you control: This creature can attack this turn as though it didn't have defender.\nTap an untapped Merfolk you control: This creature gets +2/+1 until end of turn.\nWhen this creature dies, destroy all Merfolk tapped this turn to pay for its abilities.	
7414	Yunmengyao	A light goblin, it is said that it is difficult to hit it through physical attacks, because the air fluctuations caused by physical attacks will cause it to naturally dodge and avoid attacks.	6	3	10	creature		General Jarkeld	Legendary Creature — Human Soldier	4.0	W	rare	ice	1995-06-03	6a4f5a28-0bd2-4cc4-b67f-324e89193caa	https://scryfall.com/card/ice/27/general-jarkeld?utm_source=api	https://cards.scryfall.io/normal/front/6/a/6a4f5a28-0bd2-4cc4-b67f-324e89193caa.jpg?1562914700	{T}: Choose two target blocked attacking creatures. If each of those creatures could be blocked by all creatures that the other is blocked by, each creature that's blocking exactly one of those attacking creatures stops blocking it and is blocking the other attacking creature. Activate only during the declare blockers step.	
7415	Millions of cats	A cat that attracts treasure, especially gold.	6	3	7	creature		Spectral Lynx	Creature — Cat Spirit	2.0	BW	rare	apc	2001-06-04	13099abe-721e-42b4-9666-9e6b5f1d75c9	https://scryfall.com/card/apc/17/spectral-lynx?utm_source=api	https://cards.scryfall.io/normal/front/1/3/13099abe-721e-42b4-9666-9e6b5f1d75c9.jpg?1562899518	Protection from green\n{B}: Regenerate this creature.	
9001	Ah Yinzi		9	3	0	legendary		Palladia-Mors	Legendary Creature — Elder Dragon	8.0	GRW	rare	chr	1995-07-01	0ea81883-7cd6-4443-9733-39d25cc64328	https://scryfall.com/card/chr/82/palladia-mors?utm_source=api	https://cards.scryfall.io/normal/front/0/e/0ea81883-7cd6-4443-9733-39d25cc64328.jpg?1562898025	Flying, trample\nAt the beginning of your upkeep, sacrifice Palladia-Mors unless you pay {R}{G}{W}.	
9002	Eric		9	3	11	legendary		Baron Sengir	Legendary Creature — Vampire Noble	8.0	B	rare	hml	1995-10-01	51bdddac-02fc-493a-a0ea-689273252d7e	https://scryfall.com/card/hml/41/baron-sengir?utm_source=api	https://cards.scryfall.io/normal/front/5/1/51bdddac-02fc-493a-a0ea-689273252d7e.jpg?1562587281	Flying\nWhenever a creature dealt damage by Baron Sengir this turn dies, put a +2/+2 counter on Baron Sengir.\n{T}: Regenerate another target Vampire.	
9003	Lingxue		9	3	12	legendary		Akroma, Angel of Wrath	Legendary Creature — Angel	8.0	W	rare	lgn	2003-02-03	814245de-6105-43ef-acbf-d12d304b6331	https://scryfall.com/card/lgn/1/akroma-angel-of-wrath?utm_source=api	https://cards.scryfall.io/normal/front/8/1/814245de-6105-43ef-acbf-d12d304b6331.jpg?1562921034	Flying, first strike, vigilance, trample, haste, protection from black and from red	
9004	KF		9	3	3	legendary		Hazezon Tamar	Legendary Creature — Human Warrior	7.0	GRW	rare	leg	1994-06-01	17fc3a85-c6b9-4fd2-a6a2-d3210708e5ea	https://scryfall.com/card/leg/230/hazezon-tamar?utm_source=api	https://cards.scryfall.io/normal/front/1/7/17fc3a85-c6b9-4fd2-a6a2-d3210708e5ea.jpg?1562857762	When Hazezon enters, create X 1/1 Sand Warrior creature tokens that are red, green, and white at the beginning of your next upkeep, where X is the number of lands you control at that time.\nWhen Hazezon leaves the battlefield, exile all Sand Warriors.	
9005	wawa	Hyperactive challenger that likes to welcome a challenge	9	3	0	legendary		Rith, the Awakener	Legendary Creature — Dragon	6.0	GRW	rare	inv	2000-10-02	c30be387-280d-49bd-a3d1-c1636ee931ce	https://scryfall.com/card/inv/267/rith-the-awakener?utm_source=api	https://cards.scryfall.io/normal/front/c/3/c30be387-280d-49bd-a3d1-c1636ee931ce.jpg?1562934165	Flying\nWhenever Rith deals combat damage to a player, you may pay {2}{G}. If you do, choose a color, then create a 1/1 green Saproling creature token for each permanent of that color.	
9006	Tobe	Cool, collected, and 10 steps ahead	9	3	5	legendary		Kamahl, Pit Fighter	Legendary Creature — Human Barbarian	6.0	R	rare	ody	2001-10-01	ee88c776-85f1-4beb-a814-f706f5c4f341	https://scryfall.com/card/ody/198/kamahl-pit-fighter?utm_source=api	https://cards.scryfall.io/normal/front/e/e/ee88c776-85f1-4beb-a814-f706f5c4f341.jpg?1562939767	Haste (This creature can attack and {T} as soon as it comes under your control.)\n{T}: Kamahl deals 3 damage to any target.	
9007	EXIA	the unknown traveler that will uncover secrets of the world	9	3	10	legendary		Treva, the Renewer	Legendary Creature — Dragon	6.0	GUW	rare	inv	2000-10-02	4ee67039-6cee-4a2d-b973-570f5060f550	https://scryfall.com/card/inv/280/treva-the-renewer?utm_source=api	https://cards.scryfall.io/normal/front/4/e/4ee67039-6cee-4a2d-b973-570f5060f550.jpg?1562910976	Flying\nWhenever Treva deals combat damage to a player, you may pay {2}{W}. If you do, choose a color, then you gain 1 life for each permanent of that color.	
9008	YIMING	HaHAHa	9	3	10	legendary		Arcanis the Omnipotent	Legendary Creature — Wizard	6.0	U	rare	ons	2002-10-07	90865f52-c062-4505-a204-b4d7d4b3fc4c	https://scryfall.com/card/ons/66/arcanis-the-omnipotent?utm_source=api	https://cards.scryfall.io/normal/front/9/0/90865f52-c062-4505-a204-b4d7d4b3fc4c.jpg?1562929057	{T}: Draw three cards.\n{2}{U}{U}: Return Arcanis to its owner's hand.	
9060	Killa	A partner from Russia.	9	3	5	legendary		Jeska, Warrior Adept	Legendary Creature — Human Barbarian Warrior	4.0	R	rare	jud	2002-05-27	1cf96a59-8b7d-4a5b-adfd-17eeedd95db5	https://scryfall.com/card/jud/93/jeska-warrior-adept?utm_source=api	https://cards.scryfall.io/normal/front/1/c/1cf96a59-8b7d-4a5b-adfd-17eeedd95db5.jpg?1562628887	First strike, haste\n{T}: Jeska deals 1 damage to any target.	
9061	An Jiang	A sweet-looking girl.	9	3	11	legendary		Phage the Untouchable	Legendary Creature — Avatar Minion	7.0	B	rare	lgn	2003-02-03	a410b933-99d0-4383-b54b-4839a76eb6fe	https://scryfall.com/card/lgn/78/phage-the-untouchable?utm_source=api	https://cards.scryfall.io/normal/front/a/4/a410b933-99d0-4383-b54b-4839a76eb6fe.jpg?1562928176	When Phage enters, if you didn't cast it from your hand, you lose the game.\nWhenever Phage deals combat damage to a creature, destroy that creature. It can't be regenerated.\nWhenever Phage deals combat damage to a player, that player loses the game.	
9062	Snow Maid	This maid is very cold.	9	3	12	legendary	christmas	Atalya, Samite Master	Legendary Creature — Human Cleric	5.0	W	rare	inv	2000-10-02	90500e7a-f76d-453a-bda0-d56d3f7c7534	https://scryfall.com/card/inv/4/atalya-samite-master?utm_source=api	https://cards.scryfall.io/normal/front/9/0/90500e7a-f76d-453a-bda0-d56d3f7c7534.jpg?1562924117	{X}, {T}: Choose one —\n• Prevent the next X damage that would be dealt to target creature this turn. Spend only white mana on X.\n• You gain X life. Spend only white mana on X.	
9063	Bunny girl	A pair of bunny ears is very sexy.	9	3	1	legendary		Sliver Overlord	Legendary Creature — Sliver Mutant	5.0	BGRUW	rare	scg	2003-05-26	3c16915b-c50d-4fb5-830f-9ca4597a9c0f	https://scryfall.com/card/scg/139/sliver-overlord?utm_source=api	https://cards.scryfall.io/normal/front/3/c/3c16915b-c50d-4fb5-830f-9ca4597a9c0f.jpg?1562527622	{3}: Search your library for a Sliver card, reveal that card, put it into your hand, then shuffle.\n{3}: Gain control of target Sliver. (This effect lasts indefinitely.)	
9064	Alice	She is a European and American girl who loves adventure.	9	3	8	legendary		Commander Greven il-Vec	Legendary Creature — Phyrexian Human Warrior	6.0	B	rare	tmp	1997-10-14	ab0ce69f-a259-4801-9ac3-f6754040434c	https://scryfall.com/card/tmp/115/commander-greven-il-vec?utm_source=api	https://cards.scryfall.io/normal/front/a/b/ab0ce69f-a259-4801-9ac3-f6754040434c.jpg?1562055919	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)\nWhen Commander Greven il-Vec enters, sacrifice a creature.	
9065	ANO	A sunny and handsome boy	9	3	11	legendary		Volrath the Fallen	Legendary Creature — Phyrexian Shapeshifter	6.0	B	rare	nem	2000-02-14	08bdd66e-9ca1-456e-a61c-7c96cf6f7c56	https://scryfall.com/card/nem/75/volrath-the-fallen?utm_source=api	https://cards.scryfall.io/normal/front/0/8/08bdd66e-9ca1-456e-a61c-7c96cf6f7c56.jpg?1562628549	{1}{B}, Discard a creature card: Volrath gets +X/+X until end of turn, where X is the discarded card's mana value.	
9066	Longqi Princess	The girl was born from the dragon's nest and accompanied the golden dragon in the deep forest. From the little black box user——kkzzzz_	9	3	9	legendary		Multani, Maro-Sorcerer	Legendary Creature — Elemental Sorcerer	6.0	G	rare	ulg	1999-02-15	0d6cc98b-b376-40af-8308-198bab00b2b1	https://scryfall.com/card/ulg/107/multani-maro-sorcerer?utm_source=api	https://cards.scryfall.io/normal/front/0/d/0d6cc98b-b376-40af-8308-198bab00b2b1.jpg?1767960053	Shroud (This creature can't be the target of spells or abilities.)\nMultani's power and toughness are each equal to the total number of cards in all players' hands.	
9067	Fool	An immature kitten, its body is bright white, with gorgeous golden lines on its body, and its eyes are like a touch of gold smeared in the ink. From the little black box——TIMI1502	9	3	10	legendary		Liu Bei, Lord of Shu	Legendary Creature — Human Soldier	5.0	W	rare	ptk	1999-05-01	b804c879-fe23-4d7f-9e7d-1da41b5c0973	https://scryfall.com/card/ptk/11/liu-bei-lord-of-shu?utm_source=api	https://cards.scryfall.io/normal/front/b/8/b804c879-fe23-4d7f-9e7d-1da41b5c0973.jpg?1562257522	Horsemanship (This creature can't be blocked except by creatures with horsemanship.)\nLiu Bei gets +2/+2 as long as you control a permanent named Guan Yu, Sainted Warrior or a permanent named Zhang Fei, Fierce Warrior.	
9068	ANT	ANT is ANO’s cousin and he looks very handsome.	9	3	10	legendary		Barrin, Master Wizard	Legendary Creature — Human Wizard	3.0	U	rare	usg	1998-10-12	ec79e35f-9e78-462d-8b71-4f044e2eff90	https://scryfall.com/card/usg/63/barrin-master-wizard?utm_source=api	https://cards.scryfall.io/normal/front/e/c/ec79e35f-9e78-462d-8b71-4f044e2eff90.jpg?1562944897	{2}, Sacrifice a permanent: Return target creature to its owner's hand.	
9069	Sakura Girl	A beautiful JK girl from Japan with pink hair and a light fragrance.	9	3	11	legendary		Tsabo Tavoc	Legendary Creature — Phyrexian Horror	7.0	BR	rare	inv	2000-10-02	ccbe2539-7a7c-468b-a270-7ca1bdcccb1e	https://scryfall.com/card/inv/281/tsabo-tavoc?utm_source=api	https://cards.scryfall.io/normal/front/c/c/ccbe2539-7a7c-468b-a270-7ca1bdcccb1e.jpg?1562936149	First strike, protection from legendary creatures\n{B}{B}, {T}: Destroy target legendary creature. It can't be regenerated.	
